longitude,latitude,number_of_vehicles,number_of_casualties,day_of_week,road_type,speed_limit,junction_detail,junction_control,light_conditions,weather_conditions,road_surface_conditions,urban_or_rural_area,month,time_period,casualties_per_vehicle,has_second_road,second_road_unknown,first_road_class_ordinal,second_road_class_ordinal
-2.21499,53.75176,1,1,3,6,60,0.0,,6.0,1,1.0,2,1,Evening,1.0,1,0,4,1
-0.295,51.39321,2,1,4,6,20,16.0,4.0,1.0,1,1.0,1,8,Afternoon,0.5,1,0,2,1
-3.40868,50.62488,2,1,7,6,30,13.0,4.0,4.0,1,2.0,1,11,Evening,0.5,1,0,1,1
0.29865,52.19163,3,4,3,6,60,0.0,,1.0,1,1.0,2,5,Afternoon,1.3333333333333333,0,1,1,0
-2.2983,53.48455,1,1,5,6,20,0.0,,1.0,1,1.0,1,6,Evening,1.0,1,0,1,1
-2.57759,53.53594,1,1,5,6,30,13.0,4.0,1.0,1,1.0,1,4,Afternoon,1.0,1,0,1,4
0.03152,51.32075,2,1,6,6,30,18.0,4.0,1.0,1,1.0,1,10,Morning,0.5,1,0,1,1
0.58641,51.6867,2,1,3,6,30,0.0,,1.0,1,1.0,2,9,Afternoon,0.5,1,0,3,1
-2.23364,53.15097,5,2,5,2,40,13.0,4.0,1.0,2,2.0,2,4,Afternoon,0.4,1,0,4,2
-1.02747,53.32853,2,1,5,3,70,0.0,,6.0,1,1.0,2,5,Night,0.5,0,1,4,0
-2.02928,52.68632,1,1,3,6,20,0.0,,1.0,2,2.0,1,9,Afternoon,1.0,1,0,1,1
-0.23435,51.5382,1,2,5,3,20,0.0,,1.0,1,1.0,1,7,Morning,2.0,0,0,1,0
-0.07423,51.58221,2,1,4,6,30,13.0,4.0,1.0,9,9.0,1,4,Afternoon,0.5,1,0,4,1
-1.2215,54.69035,1,1,7,6,30,0.0,,1.0,1,1.0,1,11,Afternoon,1.0,0,1,1,0
-3.27096,50.75508,1,1,3,6,30,13.0,4.0,1.0,9,1.0,2,2,Afternoon,1.0,1,0,1,1
-1.56408,55.14243,1,1,2,6,30,0.0,,1.0,2,2.0,1,1,Afternoon,1.0,0,1,1,0
0.68662,52.55359,2,1,1,6,60,0.0,,1.0,1,1.0,2,7,Morning,0.5,1,0,3,1
-3.83415,56.60694,1,1,6,6,60,0.0,,1.0,1,1.0,2,8,Afternoon,1.0,0,1,4,0
-0.99403,50.84769,2,1,5,1,30,0.0,4.0,1.0,1,1.0,1,8,Morning,0.5,1,0,1,1
1.15376,52.06792,2,1,3,6,30,13.0,4.0,1.0,1,1.0,1,1,Morning,0.5,1,0,1,1
-1.51709,51.19155,2,1,3,6,60,13.0,4.0,1.0,1,1.0,2,11,Morning,0.5,1,0,4,1
-0.05305,51.51685,2,1,2,6,20,13.0,4.0,1.0,1,1.0,1,7,Afternoon,0.5,1,0,2,1
-1.04907,53.42064,2,1,1,6,30,17.0,4.0,4.0,1,1.0,2,2,Evening,0.5,1,0,1,1
-2.76723,53.54174,1,3,7,3,40,0.0,,4.0,1,2.0,1,4,Evening,3.0,1,0,1,1
-0.83755,52.27326,1,1,6,6,30,,,1.0,1,1.0,1,5,Morning,1.0,0,1,1,0
-2.51347,52.19869,1,2,7,6,60,0.0,,6.0,1,1.0,2,7,Night,2.0,1,0,3,1
0.0186,51.54551,2,1,3,6,30,13.0,4.0,1.0,1,1.0,1,5,Morning,0.5,1,0,4,1
-1.15238,52.63582,2,1,2,6,30,13.0,4.0,1.0,1,1.0,1,1,Afternoon,0.5,1,0,2,1
-0.55323,50.89441,2,1,5,6,30,18.0,4.0,1.0,4,2.0,2,3,Evening,0.5,1,0,3,1
1.13701,52.57968,2,2,6,3,30,0.0,,1.0,8,4.0,2,11,Morning,1.0,1,0,3,3
-0.01188,51.42779,2,1,7,6,30,0.0,,1.0,1,1.0,1,3,Afternoon,0.5,0,0,4,0
0.84847,52.00241,1,1,7,6,30,13.0,4.0,6.0,1,2.0,2,11,Evening,1.0,1,0,3,1
-1.2273,50.70294,2,2,2,6,60,0.0,,1.0,1,1.0,2,11,Morning,1.0,0,0,1,0
-0.02474,51.75413,1,1,5,6,20,19.0,4.0,1.0,1,2.0,2,10,Afternoon,1.0,1,0,1,1
-4.03589,55.85873,1,1,6,6,30,0.0,,4.0,1,1.0,1,1,Afternoon,1.0,1,0,3,1
-1.68938,54.99274,1,1,2,6,30,13.0,4.0,1.0,2,2.0,1,9,Afternoon,1.0,1,0,1,1
-4.09769,55.79321,2,4,1,6,30,0.0,,1.0,1,1.0,1,4,Afternoon,2.0,1,0,1,1
-0.17757,51.42927,2,1,3,6,20,13.0,4.0,1.0,9,9.0,1,4,Afternoon,0.5,1,0,1,1
-1.25664,51.7543,2,1,5,1,20,0.0,4.0,1.0,1,1.0,1,7,Afternoon,0.5,1,0,1,1
-0.78681,51.4101,2,1,6,3,50,0.0,2.0,1.0,1,1.0,2,8,Afternoon,0.5,1,0,4,1
-1.78625,50.84041,2,2,4,6,30,13.0,4.0,1.0,2,2.0,1,4,Afternoon,1.0,1,0,1,1
-3.6033,56.06229,2,1,6,6,20,16.0,4.0,1.0,1,1.0,2,9,Afternoon,0.5,1,0,1,1
0.09352,51.56723,3,2,1,6,30,0.0,,7.0,2,2.0,1,7,Night,0.6666666666666666,0,0,2,0
-0.29505,51.37918,2,1,7,9,30,,4.0,1.0,1,9.0,1,5,Afternoon,0.5,1,0,1,1
-3.71774,56.10264,3,1,6,6,60,0.0,,1.0,1,1.0,2,8,Afternoon,0.3333333333333333,0,1,4,0
0.27859,51.44852,2,1,7,1,30,,4.0,4.0,1,1.0,1,4,Evening,0.5,1,0,4,4
-0.01685,51.50022,1,1,3,9,20,18.0,9.0,4.0,9,9.0,1,1,Evening,1.0,1,0,2,1
-0.42196,51.46668,2,1,6,6,40,16.0,2.0,4.0,1,1.0,1,2,Evening,0.5,1,0,4,4
-1.71333,52.49991,2,1,6,3,70,0.0,,6.0,1,1.0,2,4,Night,0.5,0,1,4,0
-0.03783,51.64692,2,1,2,9,30,13.0,4.0,4.0,9,9.0,1,8,Evening,0.5,1,0,4,1
1.38539,51.19697,2,1,7,6,30,13.0,4.0,1.0,1,1.0,1,3,Afternoon,0.5,1,0,4,1
-0.20078,51.04734,2,1,7,3,70,0.0,,4.0,1,1.0,2,1,Afternoon,0.5,1,0,4,4
-0.03617,51.43068,2,3,2,6,20,0.0,4.0,4.0,1,1.0,1,9,Evening,1.5,1,0,1,1
-0.43124,51.26077,1,1,1,6,40,0.0,,1.0,2,2.0,2,3,Morning,1.0,1,0,1,4
-1.09543,52.64221,2,1,2,6,30,0.0,,4.0,1,1.0,1,4,Evening,0.5,0,1,4,0
-2.58318,53.63055,1,1,7,6,60,0.0,,6.0,1,2.0,2,11,Evening,1.0,1,0,1,1
-0.12651,51.52965,2,1,6,6,20,0.0,,4.0,2,2.0,1,12,Night,0.5,0,0,2,0
-0.81512,51.82022,1,1,1,1,30,0.0,4.0,1.0,1,1.0,1,2,Morning,1.0,1,0,4,4
-2.67614,53.68778,2,1,3,3,40,16.0,2.0,4.0,1,1.0,2,11,Evening,0.5,1,0,3,4
-1.59948,54.93578,2,3,3,6,30,16.0,4.0,4.0,2,2.0,1,1,Evening,1.5,1,0,4,1
-2.22927,53.48278,2,1,6,6,30,13.0,4.0,4.0,2,2.0,1,5,Evening,0.5,1,0,4,1
-2.51821,51.51194,2,1,6,3,70,0.0,4.0,1.0,1,1.0,2,6,Afternoon,0.5,1,0,6,6
-3.28015,51.03885,3,1,3,6,60,13.0,4.0,1.0,1,1.0,2,5,Morning,0.3333333333333333,1,0,3,1
0.18176,51.59227,2,1,5,3,30,17.0,2.0,1.0,1,1.0,1,12,Morning,0.5,1,0,4,2
-0.14403,51.59056,1,1,1,6,20,,9.0,1.0,1,1.0,1,7,Afternoon,1.0,1,0,4,1
-0.26937,51.51407,2,1,3,6,30,13.0,4.0,1.0,9,9.0,1,1,Afternoon,0.5,1,0,4,1
-3.17504,54.23046,1,1,2,6,20,0.0,,1.0,1,1.0,2,7,Afternoon,1.0,1,0,1,1
-2.00022,52.5966,1,1,7,3,30,19.0,4.0,1.0,1,1.0,1,5,Evening,1.0,1,0,1,1
-3.08139,51.79279,2,1,7,6,60,0.0,,1.0,1,1.0,2,12,Morning,0.5,0,0,3,0
-0.22406,52.57664,2,4,7,1,40,,4.0,1.0,1,1.0,1,7,Evening,2.0,1,0,4,1
-1.17189,53.34762,1,1,2,6,30,0.0,,1.0,2,2.0,2,5,Afternoon,1.0,1,0,1,1
0.60065,51.55677,4,4,5,3,30,0.0,,4.0,1,1.0,1,5,Evening,1.0,1,0,4,1
-0.04566,51.47433,2,1,4,6,20,13.0,2.0,1.0,1,1.0,1,3,Afternoon,0.5,1,0,4,4
0.22406,51.58704,2,1,3,3,50,16.0,2.0,4.0,1,2.0,1,10,Evening,0.5,1,0,4,2
-0.04335,51.4816,2,1,2,6,20,0.0,,1.0,1,1.0,1,12,Afternoon,0.5,0,0,1,0
-0.42063,51.45041,1,1,2,3,20,13.0,4.0,1.0,1,1.0,1,9,Afternoon,1.0,1,0,3,1
-1.07935,50.79528,2,1,6,6,30,0.0,,1.0,1,1.0,1,11,Morning,0.5,0,0,4,0
-0.28423,53.74604,1,1,7,1,30,0.0,,4.0,1,1.0,1,4,Evening,1.0,1,0,1,1
-1.64639,53.01957,2,1,5,6,50,0.0,,6.0,1,2.0,2,12,Afternoon,0.5,0,1,4,0
-2.22774,52.39222,1,1,5,3,40,13.0,4.0,1.0,1,1.0,1,8,Afternoon,1.0,1,0,4,1
-1.54592,53.80256,2,1,3,6,30,16.0,2.0,7.0,1,2.0,1,10,Evening,0.5,1,0,1,4
-1.44614,50.92662,2,1,3,6,30,0.0,,4.0,1,1.0,1,12,Evening,0.5,0,0,1,0
-1.50523,52.90161,2,1,5,6,30,0.0,4.0,1.0,1,1.0,1,5,Evening,0.5,1,0,1,1
-2.47655,53.7683,2,1,5,6,30,13.0,4.0,1.0,1,1.0,1,8,Evening,0.5,1,0,4,1
-2.52297,51.51034,2,1,7,3,70,0.0,,1.0,1,1.0,2,10,Afternoon,0.5,0,0,6,0
-1.9685,52.47225,2,1,5,3,30,16.0,2.0,4.0,2,2.0,1,2,Evening,0.5,1,0,4,4
-1.21866,51.72864,1,1,6,6,20,13.0,4.0,1.0,1,1.0,1,8,Afternoon,1.0,1,0,1,1
-0.04573,51.56216,2,1,7,3,20,,2.0,1.0,8,1.0,2,7,Night,0.5,1,0,4,1
-3.2724,56.15359,2,2,3,6,30,18.0,,1.0,1,2.0,1,2,Morning,1.0,1,0,1,1
0.08011,51.54082,2,1,5,2,30,19.0,4.0,1.0,1,1.0,1,3,Afternoon,0.5,1,0,4,1
-2.15115,52.59025,1,1,2,6,30,0.0,,1.0,1,1.0,1,10,Afternoon,1.0,1,0,1,4
-4.31071,51.85642,1,1,2,2,20,13.0,4.0,1.0,2,2.0,1,3,Afternoon,1.0,1,0,1,1
-0.12887,51.49976,1,1,1,7,20,18.0,4.0,1.0,1,1.0,1,11,Morning,1.0,1,0,4,1
-0.47578,51.51603,2,2,1,3,30,19.0,2.0,4.0,1,1.0,1,12,Afternoon,1.0,1,0,4,1
-1.18099,54.46995,2,1,6,6,60,0.0,4.0,1.0,1,1.0,2,2,Afternoon,0.5,1,0,4,3
-0.06312,51.74289,1,1,1,6,30,0.0,,1.0,1,2.0,2,9,Afternoon,1.0,1,0,1,1
-2.53923,53.32431,2,1,2,6,40,18.0,4.0,1.0,1,1.0,2,6,Morning,0.5,1,0,1,1
-2.44694,50.7003,3,2,3,1,30,0.0,4.0,1.0,1,1.0,2,11,Afternoon,0.6666666666666666,1,0,3,4
-2.55992,51.45625,2,1,3,6,20,0.0,,1.0,1,1.0,1,4,Morning,0.5,0,0,1,0
-3.22796,51.64097,3,1,2,6,30,0.0,,1.0,1,1.0,1,1,Morning,0.3333333333333333,0,0,4,0
-0.17441,51.71056,2,2,6,6,50,0.0,,1.0,1,1.0,2,3,Afternoon,1.0,0,1,4,0
-0.08284,51.62144,2,1,3,3,40,0.0,,1.0,1,1.0,1,11,Afternoon,0.5,0,0,4,0
-1.62107,53.79606,2,1,5,1,30,,4.0,4.0,1,1.0,1,10,Morning,0.5,1,0,3,1
-0.10196,51.43068,1,1,1,2,30,,9.0,1.0,1,1.0,1,6,Morning,1.0,1,0,4,1
0.1634,52.66654,1,1,2,6,30,13.0,4.0,1.0,1,1.0,1,12,Afternoon,1.0,1,0,1,1
-2.18242,52.99053,2,1,2,1,50,,2.0,4.0,1,1.0,2,12,Night,0.5,1,0,4,4
-1.93713,52.4866,2,1,6,3,30,16.0,2.0,4.0,2,2.0,1,3,Evening,0.5,1,0,4,4
-2.44663,53.56551,2,1,6,6,20,13.0,,4.0,1,1.0,1,11,Evening,0.5,1,0,4,1
0.03153,51.48126,1,2,2,6,20,0.0,,1.0,1,1.0,1,8,Afternoon,2.0,0,0,1,0
-2.18317,53.04219,2,3,5,6,30,0.0,,1.0,1,1.0,1,7,Afternoon,1.5,1,0,1,1
-0.11786,51.433,2,1,7,6,20,16.0,2.0,1.0,1,1.0,1,3,Morning,0.5,1,0,2,2
-1.15799,53.15446,2,1,5,6,30,13.0,4.0,1.0,2,2.0,1,12,Morning,0.5,1,0,3,1
-2.62668,53.67009,2,1,4,3,40,,2.0,7.0,1,1.0,2,9,Evening,0.5,1,0,4,4
-1.61545,52.1392,1,2,2,6,60,0.0,,1.0,1,1.0,2,6,Morning,2.0,0,1,4,0
0.50705,51.34323,2,1,1,7,40,0.0,,4.0,1,1.0,1,10,Night,0.5,1,0,4,4
-3.08045,53.171,1,1,6,6,20,0.0,,1.0,1,1.0,1,9,Afternoon,1.0,0,0,3,0
-0.09825,50.98329,2,1,7,6,30,13.0,4.0,1.0,1,1.0,1,6,Afternoon,0.5,1,0,3,1
-3.76354,51.67961,1,1,6,6,40,0.0,,1.0,1,1.0,2,10,Afternoon,1.0,0,0,3,0
0.0062,51.37928,2,2,2,6,30,19.0,4.0,1.0,1,1.0,1,4,Afternoon,1.0,1,0,3,1
-1.46298,53.44548,2,1,4,6,30,16.0,2.0,1.0,1,1.0,1,8,Morning,0.5,1,0,4,3
-0.95803,51.28969,2,1,4,6,30,0.0,,1.0,1,1.0,2,8,Afternoon,0.5,0,0,3,0
-0.48754,52.66129,3,1,5,6,30,13.0,4.0,1.0,8,2.0,1,11,Morning,0.3333333333333333,1,0,1,1
-2.49388,53.06948,2,1,1,1,30,0.0,4.0,1.0,1,1.0,2,1,Afternoon,0.5,1,0,3,4
-0.40837,51.37656,2,1,1,6,30,0.0,,7.0,9,,1,12,Evening,0.5,1,0,1,1
-1.36528,53.67517,2,1,3,6,30,0.0,,1.0,1,1.0,1,7,Afternoon,0.5,1,0,4,1
1.41424,52.12586,2,2,5,6,60,13.0,4.0,1.0,1,1.0,2,8,Afternoon,1.0,1,0,4,1
-4.28553,55.82636,2,1,3,6,30,0.0,,1.0,1,1.0,1,7,Afternoon,0.5,1,0,4,1
-3.28231,52.81698,2,2,2,6,60,18.0,4.0,1.0,1,1.0,2,7,Morning,1.0,1,0,3,1
0.7554,52.605,1,1,5,6,60,0.0,,6.0,1,2.0,2,1,Evening,1.0,0,1,1,0
-0.10048,51.58582,2,1,2,6,20,13.0,4.0,4.0,1,1.0,1,10,Evening,0.5,1,0,4,1
-0.02191,51.66785,1,1,7,6,40,0.0,,1.0,1,1.0,2,7,Night,1.0,0,0,4,0
1.58876,52.66592,1,1,4,3,60,0.0,,5.0,2,2.0,2,10,Evening,1.0,0,1,3,0
-0.47693,51.43396,1,1,2,6,30,0.0,,1.0,4,1.0,1,2,Afternoon,1.0,1,0,1,1
-1.2938,51.07166,2,1,1,6,50,0.0,2.0,1.0,1,1.0,2,8,Morning,0.5,1,0,6,4
-4.33921,55.85794,1,1,5,6,30,0.0,,1.0,1,1.0,1,10,Morning,1.0,1,0,1,1
-0.15124,51.55482,1,2,5,6,20,13.0,2.0,1.0,2,2.0,1,7,Evening,2.0,1,0,3,3
-2.45229,51.47389,1,1,4,6,30,0.0,,6.0,1,1.0,2,6,Night,1.0,0,0,1,0
-1.38668,54.90285,2,1,5,6,30,13.0,4.0,1.0,1,1.0,1,2,Afternoon,0.5,1,0,1,1
-2.729,54.11502,1,1,7,6,60,0.0,,6.0,1,1.0,2,10,Evening,1.0,0,1,1,0
-2.92774,53.43442,2,1,7,3,40,16.0,4.0,1.0,1,1.0,1,2,Morning,0.5,1,0,4,1
-2.56617,53.48448,1,1,6,6,30,0.0,,1.0,2,2.0,2,5,Morning,1.0,1,0,1,1
-2.34214,51.67062,1,1,5,6,30,0.0,,1.0,1,1.0,2,2,Morning,1.0,0,1,4,0
-2.62946,52.38019,2,1,4,6,50,13.0,4.0,1.0,1,2.0,2,2,Afternoon,0.5,1,0,4,1
0.19392,53.18294,1,1,1,1,50,0.0,4.0,4.0,1,1.0,2,4,Night,1.0,1,0,4,4
-2.23139,52.19353,2,1,4,6,30,13.0,4.0,1.0,1,1.0,2,11,Afternoon,0.5,1,0,4,1
-4.13609,51.6688,1,1,1,1,40,,4.0,1.0,1,1.0,2,7,Evening,1.0,1,0,3,3
-2.29881,53.58316,2,4,1,3,30,16.0,4.0,4.0,2,2.0,1,1,Afternoon,2.0,1,0,4,1
-1.76041,54.99698,2,1,2,6,30,0.0,,1.0,1,1.0,1,10,Morning,0.5,1,0,1,3
-1.75855,52.48348,2,1,5,6,30,13.0,4.0,1.0,1,1.0,1,11,Afternoon,0.5,1,0,1,1
-0.3519,53.76423,2,1,5,6,30,0.0,,4.0,9,1.0,1,10,Morning,0.5,1,0,4,1
-0.17078,51.92148,2,1,1,6,40,13.0,4.0,1.0,2,2.0,1,5,Evening,0.5,1,0,1,1
-1.15436,50.73126,2,1,4,6,30,19.0,4.0,1.0,1,1.0,1,12,Morning,0.5,1,0,1,1
-0.74078,51.22942,2,1,5,3,70,0.0,,1.0,1,2.0,2,1,Morning,0.5,1,0,4,4
-2.35563,53.464,2,1,6,3,70,0.0,,1.0,1,1.0,1,6,Evening,0.5,0,1,6,0
-1.79375,53.8353,1,1,4,3,30,16.0,2.0,1.0,1,1.0,1,3,Morning,1.0,1,0,4,1
-2.74414,52.07357,2,6,6,6,30,0.0,,1.0,7,2.0,1,11,Morning,3.0,1,0,1,4
-0.79385,51.21287,2,1,7,7,30,0.0,,4.0,1,1.0,1,1,Evening,0.5,1,0,3,4
-2.24109,51.86022,3,1,2,3,40,19.0,2.0,1.0,1,2.0,1,10,Morning,0.3333333333333333,1,0,4,1
-1.30502,51.06287,1,1,5,6,30,13.0,4.0,1.0,1,1.0,1,3,Morning,1.0,1,0,3,1
-0.12505,51.51387,2,1,1,2,20,13.0,4.0,1.0,1,1.0,1,6,Afternoon,0.5,1,0,1,1
-2.76737,54.65143,3,1,6,3,70,0.0,,1.0,1,1.0,2,1,Afternoon,0.3333333333333333,1,0,4,1
-1.36917,53.6491,2,3,3,6,60,0.0,,6.0,8,2.0,2,11,Evening,1.5,0,1,3,0
0.41009,52.76631,2,1,7,6,30,13.0,4.0,1.0,1,1.0,1,9,Afternoon,0.5,1,0,1,1
-1.41519,50.85298,1,1,6,6,30,18.0,4.0,1.0,1,1.0,1,7,Morning,1.0,1,0,1,1
-1.18498,50.7927,2,2,7,6,30,13.0,4.0,1.0,1,1.0,1,4,Afternoon,1.0,1,0,3,1
-4.14582,50.37715,2,2,4,3,30,0.0,,1.0,1,1.0,1,6,Afternoon,1.0,1,0,4,4
-0.41914,51.52182,2,1,4,3,30,19.0,2.0,1.0,1,1.0,1,5,Afternoon,0.5,1,0,4,1
-2.04488,52.52672,2,1,3,6,30,13.0,4.0,1.0,1,1.0,1,6,Evening,0.5,1,0,4,1
-0.15787,51.33744,3,4,2,6,30,13.0,4.0,1.0,1,1.0,1,5,Afternoon,1.3333333333333333,1,0,4,2
-0.09604,51.57061,1,1,5,3,20,17.0,2.0,4.0,1,1.0,1,1,Night,1.0,1,0,4,4
-4.03995,55.81133,2,2,1,6,30,0.0,,1.0,1,1.0,1,8,Morning,1.0,1,0,4,4
-1.23031,53.37246,2,2,6,6,60,16.0,4.0,6.0,1,2.0,1,10,Evening,1.0,1,0,3,1
-0.19491,51.45842,2,1,1,2,20,19.0,4.0,1.0,1,1.0,1,6,Afternoon,0.5,1,0,4,2
-0.25787,51.49929,2,1,5,6,20,13.0,4.0,1.0,1,1.0,1,1,Morning,0.5,1,0,1,1
-0.21501,51.45571,2,1,7,3,20,13.0,4.0,1.0,1,1.0,1,7,Evening,0.5,1,0,1,1
-0.97682,53.22999,2,1,6,6,30,0.0,,1.0,1,1.0,2,6,Evening,0.5,1,0,1,1
-1.38008,53.6998,2,1,3,6,30,13.0,4.0,1.0,2,2.0,2,10,Afternoon,0.5,1,0,1,1
-2.9806,53.49561,2,7,4,6,30,13.0,4.0,1.0,2,2.0,2,12,Morning,3.5,1,0,1,1
-2.03703,52.47898,3,1,4,6,30,0.0,,4.0,2,2.0,1,1,Afternoon,0.3333333333333333,0,1,1,0
-1.38756,52.22408,3,1,4,6,50,13.0,4.0,6.0,1,1.0,2,1,Morning,0.3333333333333333,1,0,4,1
1.73251,52.60549,1,2,2,6,20,0.0,,1.0,1,1.0,1,7,Evening,2.0,1,0,1,1
-3.81826,51.64599,1,1,2,6,20,0.0,,1.0,1,1.0,1,3,Afternoon,1.0,0,0,4,0
-2.7873,53.89784,1,1,1,6,50,0.0,,1.0,1,1.0,2,5,Morning,1.0,1,0,4,1
-3.81224,51.01654,3,1,4,6,60,13.0,4.0,1.0,1,1.0,2,10,Afternoon,0.3333333333333333,1,0,3,1
-0.13025,51.64243,2,1,7,6,30,0.0,4.0,1.0,1,1.0,1,3,Afternoon,0.5,1,0,2,2
-1.44687,53.41785,2,1,4,6,30,0.0,,1.0,1,1.0,1,5,Afternoon,0.5,0,1,3,0
-0.49676,51.09905,3,2,3,6,60,0.0,,6.0,8,2.0,2,11,Afternoon,0.6666666666666666,1,0,4,1
-0.17739,51.47029,2,1,5,6,20,13.0,4.0,1.0,1,1.0,1,5,Morning,0.5,1,0,3,1
-0.16235,51.22097,1,1,5,6,20,0.0,,1.0,8,1.0,2,6,Morning,1.0,0,1,1,0
-2.14564,52.90227,1,1,3,6,30,0.0,,1.0,1,1.0,1,8,Afternoon,1.0,1,0,4,1
-0.10822,51.31726,3,1,3,6,20,0.0,,1.0,1,1.0,1,1,Morning,0.3333333333333333,0,0,2,0
-0.8006,51.81507,2,1,2,1,30,0.0,4.0,1.0,1,1.0,1,5,Afternoon,0.5,1,0,4,2
-0.80735,51.75127,1,2,3,6,40,0.0,,1.0,2,2.0,2,9,Morning,2.0,0,0,4,0
-0.32086,51.30087,2,1,3,6,30,0.0,,1.0,1,1.0,1,12,Afternoon,0.5,0,1,1,0
-0.07653,51.65059,1,1,4,9,20,,9.0,6.0,9,9.0,1,1,Afternoon,1.0,1,0,1,1
-4.36371,51.96405,1,2,1,6,50,0.0,,1.0,1,1.0,2,7,Afternoon,2.0,0,1,4,0
-0.25856,51.4925,2,1,1,6,20,13.0,4.0,1.0,1,1.0,1,9,Afternoon,0.5,1,0,4,1
-4.06564,51.88475,2,3,2,6,50,13.0,4.0,1.0,1,2.0,2,12,Morning,1.5,1,0,4,1
-0.28833,51.46801,1,1,5,6,20,19.0,2.0,1.0,1,1.0,1,11,Afternoon,1.0,1,0,3,4
-0.26649,51.49129,2,1,3,6,20,13.0,4.0,4.0,1,1.0,1,12,Evening,0.5,1,0,4,2
-0.66023,51.19342,1,1,2,6,60,0.0,,1.0,1,1.0,2,3,Afternoon,1.0,0,1,1,0
-3.05087,53.79993,2,1,7,6,30,0.0,,1.0,1,1.0,1,3,Afternoon,0.5,1,0,3,1
-2.16216,52.90863,5,2,4,3,50,0.0,,4.0,1,1.0,2,3,Evening,0.4,1,0,4,4
-0.85072,50.83959,3,2,7,6,30,13.0,4.0,1.0,1,2.0,2,1,Morning,0.6666666666666666,1,0,1,1
-4.36757,55.89075,2,1,4,6,30,13.0,4.0,1.0,1,1.0,1,9,Afternoon,0.5,1,0,1,1
-0.11467,50.92347,1,1,2,6,30,0.0,,1.0,1,1.0,2,4,Morning,1.0,1,0,3,1
-2.36664,53.48989,2,2,3,3,70,0.0,,1.0,1,2.0,1,9,Afternoon,1.0,0,1,6,0
-3.08836,50.88578,1,1,7,6,60,0.0,,1.0,2,2.0,2,2,Afternoon,1.0,1,0,3,1
-0.07379,51.45569,2,1,7,9,30,,9.0,1.0,2,1.0,1,7,Afternoon,0.5,1,0,1,1
0.03205,52.86035,1,1,4,6,60,0.0,,1.0,2,2.0,2,5,Morning,1.0,0,0,2,0
-1.93091,52.54783,3,1,7,6,30,0.0,,4.0,1,1.0,1,3,Night,0.3333333333333333,1,0,1,1
0.18522,51.28331,1,1,7,6,20,13.0,4.0,1.0,2,2.0,1,11,Morning,1.0,1,0,1,1
-0.19512,51.45858,2,1,4,3,20,13.0,2.0,1.0,1,1.0,1,11,Morning,0.5,1,0,4,4
-0.43301,51.77615,2,1,6,6,30,13.0,2.0,1.0,1,1.0,2,12,Morning,0.5,1,0,3,1
-4.33198,51.87188,1,1,6,6,40,0.0,,1.0,1,2.0,2,3,Morning,1.0,0,1,1,0
-1.90311,52.50735,1,1,2,3,40,0.0,,4.0,1,1.0,1,2,Night,1.0,0,1,4,0
0.02204,51.58967,2,1,2,6,30,13.0,4.0,1.0,1,1.0,1,3,Afternoon,0.5,1,0,4,1
0.28258,50.79702,3,2,7,3,40,13.0,4.0,1.0,1,1.0,1,3,Morning,0.6666666666666666,1,0,1,1
-3.48004,56.41812,2,1,5,6,30,0.0,,1.0,1,1.0,1,9,Afternoon,0.5,1,0,1,1
-3.86834,55.77928,1,1,6,6,30,13.0,4.0,1.0,1,1.0,2,8,Afternoon,1.0,1,0,1,1
-2.27295,53.78982,1,1,7,6,30,0.0,,4.0,1,1.0,1,9,Night,1.0,1,0,1,1
-4.04519,51.0788,2,2,4,6,30,0.0,,4.0,1,1.0,1,1,Evening,1.0,1,0,1,1
-2.71485,53.31982,1,1,5,3,40,19.0,4.0,1.0,1,4.0,2,11,Afternoon,1.0,1,0,4,4
-0.17119,51.21746,1,1,6,6,30,16.0,2.0,1.0,1,2.0,2,10,Morning,1.0,1,0,4,1
0.62667,51.80258,2,3,5,6,30,19.0,4.0,1.0,9,1.0,1,10,Afternoon,1.5,1,0,1,1
-1.22302,60.17483,1,1,3,6,60,0.0,,1.0,3,2.0,2,2,Morning,1.0,1,0,4,1
-1.8848,52.48533,2,4,5,3,30,16.0,2.0,1.0,1,1.0,1,5,Evening,2.0,1,0,3,1
-1.36886,54.89435,2,1,2,6,30,13.0,4.0,1.0,1,1.0,1,10,Afternoon,0.5,1,0,1,1
-1.71691,53.87803,2,1,7,6,30,13.0,4.0,1.0,1,1.0,1,6,Afternoon,0.5,1,0,1,1
-0.34024,53.74835,2,1,7,3,30,13.0,2.0,4.0,1,1.0,1,12,Afternoon,0.5,1,0,4,1
0.00219,51.37421,2,1,5,6,30,13.0,4.0,1.0,1,1.0,1,8,Night,0.5,1,0,2,1
-0.4557,51.90284,2,1,1,6,30,13.0,4.0,1.0,1,1.0,1,6,Afternoon,0.5,1,0,1,1
-0.15865,51.39829,2,1,6,6,30,0.0,4.0,4.0,1,1.0,1,6,Evening,0.5,1,0,4,4
-1.83433,52.51049,1,1,3,3,40,16.0,2.0,4.0,2,2.0,1,2,Evening,1.0,1,0,4,4
-0.38964,51.43963,2,1,1,6,20,19.0,4.0,4.0,4,1.0,1,12,Evening,0.5,1,0,1,4
-0.94617,51.01788,1,1,7,6,30,13.0,4.0,6.0,1,2.0,2,11,Evening,1.0,1,0,1,1
